fp_0,fp_1,fp_2,fp_3,fp_4,fp_5,fp_6,fp_7,fp_8,fp_9,fp_10,fp_11,fp_12,fp_13,fp_14,fp_15,fp_16,fp_17,fp_18,fp_19,fp_20,fp_21,fp_22,fp_23,fp_24,fp_25,fp_26,fp_27,fp_28,fp_29,fp_30,fp_31,color_name
0.0614885,0.9701519,0.23342857,0.0,0.0,0.0,0.0034160279,0.002277352,0.0,0.0,0.0,0.02277352,0.0,0.0,0.0,0.0,0.20318179,0.3740392,0.44099683,0.59800094,0.34633258,0.2447417,0.22396174,0.19163737,0.05202556,0.053883616,0.13749613,0.27127615,0.23225696,0.22110863,0.30100504,0.84169924,Gold
0.89000255,0.45512414,0.023485053,0.0,0.0,0.0,0.00080982945,0.0,0.0,0.0,0.0,0.010527783,0.009717953,0.0,0.0,0.0,0.09729443,0.04131681,0.27055848,0.41050252,0.2918833,0.28921768,0.13861124,0.747701,0.13962737,0.11260271,0.2717479,0.41738072,0.42188483,0.57802725,0.26273966,0.37233964,Brown
0.87731355,0.45722896,0.008843887,0.0,0.0,0.0017687774,0.0017687774,0.0017687774,0.0,0.0,0.0,0.0035375548,0.01945655,0.0017687774,0.0,0.14415535,0.10373519,0.059071433,0.37748086,0.30112022,0.64690423,0.24204879,0.36019164,0.38180315,0.038190678,0.0046573994,0.054025836,0.11829795,0.10059983,0.13320163,0.19188486,0.9575614,Red
0.123872735,0.8521847,0.2671472,0.089546554,0.026863966,0.016416868,0.061190143,0.08805411,0.35520133,0.17461579,0.06715991,0.07163724,0.008954655,0.0059697703,0.0059697703,0.010447098,0.91150796,0.3891598,0.11341823,0.055148315,0.028094424,0.022891752,0.0145674795,0.016648548,0.057659473,0.028050555,0.17921187,0.3303732,0.47841778,0.6732133,0.23219626,0.34439847,Gray
0.063474454,0.99020153,0.12396188,0.0,0.0,0.0,0.0014935166,0.0,0.0,0.0,0.0,0.009707858,0.0029870332,0.0,0.0,0.0,0.13566926,0.41148043,0.62616587,0.53820443,0.26984766,0.17890453,0.13865101,0.08050704,0.060484912,0.022100257,0.066300765,0.23263428,0.122132994,0.18378107,0.2640399,0.90494734,Gold
0.86413515,0.5025073,0.013311453,0.0,0.0,0.0,0.0033278633,0.0011092877,0.0,0.0,0.0,0.012202165,0.004437151,0.0,0.0,0.01996718,0.11274395,0.15669498,0.31338996,0.25797346,0.34969735,0.40320295,0.15478407,0.6993947,0.20808576,0.09334689,0.17891486,0.355885,0.41811627,0.56786025,0.14974396,0.51924205,Brown
0.10065572,0.26583433,0.11485075,0.021937784,0.0116141215,0.009033205,0.010323663,0.012904579,0.051618315,0.9459056,0.085170224,0.01935687,0.0,0.0,0.0012904579,0.0025809158,0.45273912,0.33955434,0.22225375,0.18521145,0.21402213,0.3333806,0.29633832,0.59267664,0.18624552,0.094103,0.16664073,0.30387428,0.31563714,0.5136455,0.60578805,0.32543954,Blue
0.10223434,0.4916985,0.5241538,0.23043296,0.19797762,0.2774932,0.5501181,0.016227674,0.0,0.0,0.0,0.029209811,0.0,0.0,0.0,0.0,0.19223776,0.60563403,0.4899511,0.4082926,0.29090846,0.22966458,0.13779876,0.18203044,0.20825155,0.17295468,0.2717859,0.39003044,0.43415153,0.25766715,0.3000234,0.59651715,Green
0.116943225,0.9808911,0.15512876,0.0,0.0,0.0,0.0031821285,0.00079553213,0.0,0.0,0.0,0.009546386,0.0,0.0,0.0,0.0031821285,0.20353337,0.52791464,0.55017614,0.39116567,0.36731413,0.23215525,0.13992919,0.12561825,0.09436582,0.10858533,0.11634143,0.23914626,0.1770975,0.17192677,0.27792674,0.8777314,Gold
0.1644671,0.9861601,0.018631037,0.0,0.0,0.0,0.0038546976,0.0006424496,0.0,0.0,0.0,0.0051395968,0.0070669455,0.0,0.0,0.0,0.08012375,0.05468764,0.20221709,0.20221709,0.33321306,0.46675265,0.31540778,0.69313407,0.021870436,0.0015083059,0.016591365,0.08521929,0.08823589,0.079940215,0.11689371,0.9819071,Orange
0.8422531,0.5380486,0.0041388357,0.0,0.0,0.0,0.0031041268,0.0,0.0,0.0,0.0,0.0,0.013451216,0.0020694179,0.0010347089,0.03000656,0.09359155,0.016604953,0.22643116,0.17057814,0.30039868,0.25964105,0.17510676,0.84987164,0.44137233,0.27045795,0.27233613,0.4845705,0.5052305,0.22350344,0.06949267,0.33619425,Brown
0.06982539,0.98014164,0.18490799,0.0,0.0,0.0,0.007758377,0.0,0.0,0.0,0.0,0.011637566,0.007758377,0.0,0.0,0.0,0.6854579,0.6427439,0.27255595,0.14034598,0.13627797,0.05288399,0.018305996,0.036611993,0.04645681,0.00688249,0.051618677,0.19615097,0.17034163,0.07742801,0.18926848,0.9411805,White
0.08707909,0.9913022,0.09796398,0.0,0.0,0.0007774919,0.0054424433,0.0,0.0007774919,0.0,0.0007774919,0.010107394,0.0023324757,0.0007774919,0.0,0.0007774919,0.115881644,0.5375621,0.5504378,0.40075737,0.3943195,0.18669821,0.13519526,0.15933727,0.13696212,0.09802191,0.14367595,0.275267,0.17858785,0.16381744,0.18932998,0.8835399,Gold
0.73688036,0.31005883,0.004905994,0.0,0.0,0.0029435966,0.004905994,0.0009811989,0.0,0.0,0.0,0.0009811989,0.013736784,0.0039247954,0.0039247954,0.6004937,0.095047094,0.03030487,0.21488908,0.19422667,0.5317127,0.3967183,0.2768763,0.62400484,0.13561553,0.056416057,0.1345306,0.17901249,0.11500197,0.112832114,0.19962606,0.92869514,Red
0.5788575,0.814489,0.023670752,0.0010759432,0.0,0.004303773,0.0032278297,0.0010759432,0.0,0.0,0.013987262,0.007531603,0.012911319,0.0010759432,0.007531603,0.021518864,0.24579589,0.15425812,0.48989666,0.376322,0.1729047,0.10340379,0.113574654,0.69331396,0.7779179,0.23305392,0.38574442,0.29091558,0.11411606,0.05464713,0.08036342,0.29091558,Black
0.1011959,0.9827679,0.15373993,0.0,0.0,0.0012973833,0.00389215,0.0012973833,0.0,0.0,0.0012973833,0.0,0.016217291,0.00064869167,0.0025947667,0.00064869167,0.21425933,0.30191085,0.5036485,0.44938806,0.3965189,0.30747604,0.20312896,0.33808452,0.18858422,0.114458635,0.123179294,0.20711562,0.18640406,0.19948505,0.23327759,0.87424594,Gold
0.095926724,0.99151844,0.06615636,0.055405952,0.0,0.0,0.0057886816,0.0,0.0,0.0,0.0008269545,0.003307818,0.014058227,0.0,0.0,0.0,0.5435576,0.5884532,0.41047415,0.30144197,0.25814977,0.15072098,0.06413659,0.073757075,0.16550903,0.1588218,0.14544733,0.32600263,0.34104893,0.45138827,0.2390686,0.66537976,Gray
0.5411256,0.8377953,0.04034708,0.0011866789,0.0,0.0,0.0023733578,0.0023733578,0.0,0.0,0.0,0.01068011,0.0071200733,0.0023733578,0.018986862,0.055773906,0.21643485,0.5401777,0.37284994,0.18915313,0.09457657,0.101851694,0.1473212,0.66749233,0.8079364,0.25300723,0.38288426,0.22433308,0.084335744,0.06746859,0.07927559,0.26144078,Black
0.109417,0.91880304,0.25330785,0.20084764,0.077940874,0.06594997,0.07494315,0.14239198,0.052460205,0.002997726,0.0,0.01498863,0.0,0.0,0.001498863,0.004496589,0.89638126,0.39183918,0.16381237,0.10746091,0.053730454,0.031451974,0.009173492,0.024899479,0.17406374,0.18215974,0.24287964,0.4108714,0.43718335,0.60719913,0.22466367,0.31371954,Gray
0.10312589,0.19321288,0.19795431,0.030819234,0.029633878,0.020151038,0.026077813,0.027263168,0.16950579,0.93405986,0.077048086,0.03674601,0.014224261,0.0023707103,0.020151038,0.009482841,0.46134207,0.34600654,0.15799385,0.16905342,0.18485281,0.2591099,0.2875488,0.6556745,0.2562832,0.187606,0.22613224,0.29480943,0.31491008,0.41708836,0.562818,0.41373825,Blue
0.054869786,0.9746246,0.21673566,0.0,0.0,0.00068587234,0.002057617,0.0013717447,0.00068587234,0.0,0.0,0.008230468,0.0068587232,0.0,0.0,0.0,0.1749738,0.47981098,0.5426922,0.44973734,0.36908537,0.28433242,0.1271294,0.0956888,0.08620405,0.1091918,0.08735344,0.19884402,0.23907256,0.27700233,0.2724048,0.851696,Gold
0.09848573,0.22235438,0.052796476,0.010153168,0.0010153168,0.0010153168,0.0030459506,0.005076584,0.012183802,0.93815273,0.2355535,0.036551405,0.021321652,0.012183802,0.011168485,0.010153168,0.3442726,0.2998997,0.16831106,0.18208195,0.15147994,0.3779348,0.31061038,0.6839549,0.19747536,0.15190412,0.23089427,0.28557974,0.24608469,0.38887456,0.7139494,0.28557974,Blue
0.5349381,0.8120138,0.08797659,0.14258274,0.043482684,0.0040449006,0.009101027,0.0,0.0,0.0,0.0010112252,0.014157152,0.018202053,0.025280628,0.02325818,0.15067255,0.5352477,0.60722476,0.28659964,0.23163532,0.1662016,0.09029851,0.09291586,0.40568897,0.7235751,0.4175425,0.33576858,0.25523368,0.12885584,0.06814492,0.03964795,0.31842262,Black
0.08226555,0.03067529,0.44200304,0.3555545,0.6720677,0.467101,0.004182994,0.0,0.0,0.0,0.0,0.025097964,0.0,0.0,0.0,0.0,0.117435455,0.117435455,0.25699642,0.34379655,0.5037811,0.3880476,0.23827484,0.5718596,0.11723291,0.15631054,0.16770819,0.28656933,0.2898258,0.33378816,0.73433393,0.34192932,Green
0.111572586,0.98441935,0.1351015,0.0,0.0,0.0,0.004553983,0.0,0.0,0.0,0.0,0.012143955,0.0,0.00075899716,0.0015179943,0.0068309745,0.24099249,0.3419488,0.50478154,0.48686996,0.3484621,0.2947273,0.16771775,0.31101057,0.1611361,0.11950928,0.18262093,0.23230456,0.22424775,0.22827615,0.22827615,0.8473074,Gold
0.18949679,0.97041667,0.097765855,0.016897803,0.0060349293,0.0,0.013276845,0.0072419154,0.0072419154,0.0060349293,0.008448902,0.027760675,0.031381633,0.035002593,0.04465848,0.08448901,0.859234,0.3982835,0.29383853,0.11140797,0.05152619,0.018103795,0.022281595,0.029244592,0.063459545,0.06730558,0.26153025,0.4172946,0.42883268,0.582674,0.22306992,0.4192176,Gray
0.8972452,0.4411098,0.0053662993,0.0,0.0,0.0,0.007512819,0.0032197796,0.0,0.0,0.0,0.0042930394,0.016098898,0.0,0.0,0.0,0.1034062,0.033874445,0.24425258,0.35479024,0.40114474,0.30487,0.1087548,0.73275775,0.10225311,0.07668983,0.2634984,0.49160147,0.41294524,0.5348624,0.23793511,0.39918038,Brown
0.08227537,0.36374372,0.12016534,0.037889972,0.018403701,0.0032477118,0.0021651413,0.0054128533,0.055211104,0.9136896,0.073614806,0.03572483,0.0064954236,0.0,0.0043302826,0.0054128533,0.44478866,0.33065423,0.31386974,0.26183787,0.17455858,0.29372838,0.288693,0.5706723,0.16558696,0.05924671,0.1503955,0.26888892,0.27496552,0.39953554,0.66994363,0.43599504,Blue
0.049779586,0.9932583,0.10422601,0.0,0.0,0.0,0.0031112242,0.0,0.0,0.0,0.0,0.009333672,0.0,0.0,0.0,0.0,0.12400043,0.2770874,0.6873604,0.56336,0.26484042,0.16533391,0.11481521,0.08572869,0.053454112,0.045631558,0.10169319,0.1994751,0.1707924,0.19165255,0.28943446,0.891771,Gold
0.010156385,0.075326525,0.15319213,0.26745147,0.94792926,0.0067709233,0.004231827,0.004231827,0.0067709233,0.0025390962,0.0050781923,0.0033854616,0.0008463654,0.0067709233,0.01100275,0.017773673,0.1059038,0.16735415,0.25233868,0.34386048,0.26410577,0.60927373,0.5805097,0.030071449,0.033699587,0.008169597,0.0010211996,0.046975184,0.41358584,0.8271717,0.33291107,0.17462514,Green
0.03155137,0.2556749,0.07289454,0.0097918045,0.0054398915,0.0032639347,0.0054398915,0.008703826,0.2839623,0.9204296,0.010879783,0.004351913,0.004351913,0.0076158475,0.0054398915,0.0032639347,0.36328173,0.40644392,0.24998099,0.25357783,0.2517794,0.35788646,0.5683021,0.24818256,0.0,0.009787606,0.10067253,0.30061933,0.57467234,0.6753448,0.3118052,0.12584065,Blue
0.2808852,0.958639,0.032349136,0.003945017,0.00078900333,0.005523023,0.00078900333,0.0,0.007890034,0.0,0.0015780067,0.0023670099,0.010257043,0.02130309,0.007890034,0.018147077,0.047476497,0.052902382,0.116656534,0.29571074,0.32826605,0.32284018,0.518172,0.6429674,0.050986774,0.0065789386,0.013980244,0.0016447346,0.0057565714,0.062499918,0.32647982,0.9416106,Orange
0.03060558,0.9974637,0.06051558,0.016693953,0.007651395,0.0034779068,0.0041734884,0.0048690694,0.0048690694,0.0027823255,0.0041734884,0.0,0.0,0.0020867442,0.0,0.0048690694,0.23134312,0.17415717,0.26773417,0.5445661,0.72262233,0.15726133,0.02989265,0.010397444,0.00981445,0.0029443349,0.0,0.0,0.050053693,0.16782708,0.615366,0.7684714,Gold
0.4301523,0.29589006,0.011117256,0.0,0.0,0.0042758677,0.0034206943,0.0,0.00085517357,0.0,0.0,0.00085517357,0.017958645,0.0,0.0,0.852608,0.12478317,0.058409143,0.22168925,0.3969167,0.5973662,0.3132854,0.375677,0.4221388,0.05899133,0.05803986,0.14176948,0.17602251,0.113225296,0.09229289,0.22645059,0.9324436,Red
0.875618,0.4824293,0.0053014206,0.0,0.0,0.0008835701,0.0053014206,0.0008835701,0.0,0.0,0.0,0.0,0.018554972,0.0,0.0,0.012369982,0.097665966,0.018137965,0.17719397,0.18696056,0.3376452,0.37531635,0.23718877,0.78272295,0.37553903,0.23576441,0.24586861,0.4597406,0.36038277,0.54225814,0.17177121,0.27954924,Brown
0.6520342,0.75781214,0.011840815,0.0015787754,0.0,0.002368163,0.0063151014,0.0,0.0,0.0,0.0,0.004736326,0.018945305,0.0,0.0,0.0015787754,0.13085142,0.06542571,0.3530262,0.3380328,0.35438925,0.34757406,0.28487444,0.6419897,0.19841367,0.15786196,0.2766205,0.3939308,0.40117216,0.48806864,0.28386188,0.4735859,Brown
0.0637504,0.9886808,0.13519481,0.0,0.0,0.0,0.004396579,0.0005495724,0.0,0.0,0.0,0.0071444414,0.0098923035,0.0,0.0,0.0,0.12913091,0.31804466,0.5679369,0.44956687,0.35750133,0.34913173,0.19967465,0.26065314,0.117048115,0.1355294,0.16838501,0.23614971,0.1653048,0.23922992,0.39734754,0.8008555,Gold
0.77929157,0.6265754,0.009010487,0.001848305,0.00023103812,0.0,0.0023103813,0.00023103812,0.0,0.0,0.0,0.0013862287,0.003927648,0.00069311436,0.0,0.00023103812,0.06747861,0.044622954,0.17250581,0.116455026,0.09958538,0.096592374,0.12516195,0.9566726,0.00043068497,0.0,0.015289317,0.061587952,0.077307954,0.06697151,0.12209919,0.9851919,Orange
0.33929512,0.6056715,0.16964756,0.6402707,0.19308572,0.045760196,0.047248334,0.042783923,0.12983991,0.12016702,0.05357291,0.015253399,0.002976273,0.0037203413,0.037203413,0.008184751,0.7467189,0.27886382,0.3310121,0.19047065,0.19860725,0.20711371,0.14978759,0.3376693,0.93429404,0.19045757,0.09024588,0.087754436,0.083878845,0.12651034,0.11903598,0.19433317,Black
0.016311299,0.99981743,0.009134328,0.0001304904,0.000652452,0.0002609808,0.000652452,0.0009134328,0.000652452,0.000652452,0.0011744136,0.0011744136,0.0030012792,0.000652452,0.0007829424,0.0003914712,0.07619174,0.21346547,0.37195715,0.27679786,0.2800127,0.45168522,0.6166066,0.26651037,0.00865395,0.08596257,0.13096312,0.16327119,0.4436592,0.41971657,0.38481233,0.65395015,Gold
0.98749506,0.15651989,0.015774682,0.00017527424,0.0,0.0,0.0019280167,0.00035054848,0.0,0.0,0.0,0.0031549362,0.0024538394,0.0,0.0,0.009289535,0.122887135,0.21791571,0.18819994,0.15136476,0.13434009,0.15291245,0.22379696,0.8874494,0.058318567,0.20395388,0.8306368,0.35989964,0.16367863,0.114059515,0.24680674,0.18655497,Brown
0.68498766,0.0050833966,0.0076250946,0.0,0.0012708491,0.0050833966,0.011437642,0.04193802,0.15885614,0.20587756,0.025416983,0.024146134,0.022875285,0.016521038,0.10293878,0.6697375,0.7637598,0.5103149,0.38016745,0.107314534,0.001141644,0.0034249318,0.002283288,0.013699727,0.044947736,0.11469422,0.4587769,0.50372463,0.5874204,0.21078938,0.19219032,0.30688453,Brown
0.066103436,0.03605642,0.9665124,0.049076796,0.02904545,0.004006269,0.02203448,0.049076796,0.2323636,0.005007836,0.0010015672,0.0,0.0,0.0010015672,0.0010015672,0.0010015672,0.74265516,0.22838642,0.21081823,0.116588876,0.2251922,0.46954972,0.23796907,0.1022149,0.013256223,0.031814937,0.076886095,0.037117425,0.17100528,0.33670807,0.48915464,0.7807915,Yellow
0.057044674,0.0,0.0,0.0,0.0025166767,0.008388923,0.009227815,0.021811198,0.07466141,0.99157065,0.08556701,0.0,0.0,0.0,0.0,0.0,0.81670815,0.45735657,0.34696016,0.05857769,0.0,0.0,0.0,0.0,0.010936553,0.61244696,0.5796373,0.24372888,0.22810523,0.11873971,0.16873538,0.3671557,Black
0.412691,0.81997555,0.07388791,0.04325146,0.014417153,0.019823585,0.03063645,0.07569005,0.23608088,0.27933234,0.07569005,0.034240738,0.0072085764,0.010812865,0.03964717,0.018021442,0.8621582,0.4284665,0.26909786,0.026126005,0.0013063003,0.0,0.0,0.0013063003,0.028532695,0.033882577,0.10521431,0.25679424,0.3495255,0.3780582,0.7721661,0.2443112,Gold
0.010544101,0.35448262,0.12150821,0.07180031,0.11096411,0.37707713,0.8339882,0.028117603,0.0040168003,0.0,0.0010042001,0.058745705,0.0040168003,0.0,0.0,0.0,0.06254328,0.096970774,0.7166657,0.51985514,0.3064047,0.13885756,0.17213747,0.245009,0.00048385042,0.0072577563,0.52255845,0.67690676,0.48433426,0.1833793,0.01064471,0.018870167,Green
0.8969504,0.43982348,0.0066067902,0.00031460906,0.0,0.0015730453,0.00031460906,0.022651853,0.005977572,0.0,0.005348354,0.03743848,0.0009438272,0.0009438272,0.0,0.0028314816,0.011442011,0.08254594,0.7527209,0.58313394,0.2823725,0.024518596,0.05026312,0.059661917,0.017688328,0.020567823,0.26491356,0.59029657,0.72851235,0.22295521,0.01398612,0.0,Brown
0.0008739084,0.4657932,0.8835214,0.0,0.0,0.002184771,0.012671672,0.023158573,0.0,0.0,0.0004369542,0.04151065,0.0004369542,0.0008739084,0.0,0.0,0.0019956082,0.008647636,0.08980237,0.34856623,0.22550373,0.3878132,0.40776926,0.7091061,0.0004901021,0.0019604084,0.0068614297,0.08478767,0.6283109,0.7640692,0.11909481,0.0,Yellow
0.012647521,0.998853,0.010840733,0.0,0.00030113145,0.0012045258,0.0069260234,0.013550916,0.00030113145,0.00030113145,0.0063237604,0.041556142,0.0012045258,0.0036135775,0.0006022629,0.00030113145,0.023764076,0.10157978,0.7222415,0.6765772,0.044732377,0.011183094,0.04519834,0.07455397,0.015451485,0.014968626,0.033800125,0.22694369,0.76339996,0.5958479,0.09367463,0.017382922,Gold
0.38453507,0.51036215,0.02707188,0.0028597056,0.0015251763,0.004766176,0.010485588,0.004003588,0.011248175,0.0,0.0032409998,0.017920822,0.0028597056,0.0028597056,0.00038129408,0.76830757,0.058189895,0.03467643,0.44058064,0.78045714,0.23347212,0.21162121,0.2503353,0.17385717,0.013594919,0.014418853,0.17158437,0.58437556,0.7019922,0.36685684,0.004943607,0.035635166,Red
0.8958413,0.44354358,0.017832527,0.00016211388,0.00048634165,0.001296911,0.0072951247,0.014752363,0.0006484555,0.0006484555,0.005187644,0.008105694,0.0011347971,0.005511872,0.0022695942,0.004052847,0.04299507,0.035177786,0.3428438,0.2881228,0.39337698,0.39086428,0.30236143,0.6304082,0.0052554016,0.0134304715,0.0116786705,0.09284543,0.37079778,0.8686985,0.31415623,0.014598338,Orange
0.39476827,0.49549106,0.037527356,0.0012996487,0.0034115778,0.004223858,0.0050361385,0.00747298,0.0061733313,0.00048736826,0.0071480675,0.0147835035,0.0025992973,0.008447716,0.0040614023,0.7724787,0.2776605,0.06545771,0.32429376,0.7472019,0.28814226,0.32450765,0.2549856,0.04235499,0.010295469,0.0036644891,0.037517387,0.6037682,0.68333995,0.3671469,0.011516966,0.17903647,Red
0.0031493732,0.99968374,0.012476363,0.00024225948,0.00096903794,0.002301465,0.0072677843,0.008963601,0.0025437246,0.0,0.0025437246,0.017684942,0.00012112974,0.00096903794,0.00060564873,0.00060564873,0.015343728,0.024549965,0.29207236,0.9180964,0.26264852,0.0050544045,0.033936717,0.028160254,0.004693447,0.0033792818,0.013892603,0.2076381,0.7815528,0.5863054,0.045620304,0.0,Gold
0.72425365,0.6793495,0.010415921,0.0,0.0004629298,0.009027131,0.007406877,0.0,0.0011573245,0.0002314649,0.0018517192,0.0037034384,0.008101271,0.018054262,0.03309948,0.11040876,0.080072336,0.27072075,0.74910164,0.5247231,0.27805337,0.06247402,0.03842299,0.0334368,0.011634347,0.043983508,0.056185383,0.45175317,0.74403065,0.45771223,0.15975945,0.045686092,Gold
0.44389686,0.6380438,0.033825126,0.0013900737,0.0004633579,0.0013900737,0.006950368,0.0004633579,0.0013900737,0.013900736,0.4040481,0.36790615,0.19970725,0.16263862,0.08989143,0.14642109,0.09588902,0.47223774,0.8598675,0.15762149,0.038543627,0.020995308,0.016921591,0.03697681,0.06781238,0.8524985,0.18513855,0.07929384,0.10584472,0.36274242,0.29205966,0.0,Black
0.8370885,0.4648857,0.040089037,0.001103368,0.0014711573,0.015447152,0.00073557865,0.0,0.0014711573,0.046709243,0.09599301,0.023538517,0.009562522,0.0084591545,0.11291132,0.2375919,0.78995603,0.5741663,0.21006083,0.0041375617,0.005092384,0.00477411,0.008275123,0.045194905,0.012522036,0.012230826,0.029121013,0.0,0.035818845,0.68900317,0.72307473,0.00029121013,White
0.9432342,0.32436907,0.007997497,0.0007056615,0.003293087,0.012466687,0.001411323,0.0021169845,0.00940882,0.003763528,0.014583671,0.00446919,0.0011761026,0.004233969,0.002822646,0.06703784,0.07161606,0.23758344,0.7260125,0.29896864,0.33875534,0.4414429,0.10192974,0.04395483,0.008106677,0.002876563,0.041317903,0.00026150572,0.028765628,0.61087734,0.78582466,0.08185129,Orange
0.89960307,0.4299308,0.05058009,0.025290046,0.0072257277,0.014451455,0.014451455,0.0108385915,0.0036128638,0.0,0.01806432,0.025290046,0.014451455,0.0072257277,0.0036128638,0.02890291,0.61276364,0.5424465,0.40181223,0.37669897,0.045203876,0.025113264,0.0,0.15570223,0.2098385,0.0,0.053679615,0.78567433,0.23423833,0.14639895,0.20007856,0.46847665,Brown
0.03502093,0.14241844,0.9875902,0.0,0.0,0.011673643,0.0,0.0023347286,0.023347287,0.0,0.046694573,0.0023347286,0.0,0.014008371,0.0,0.009338914,0.3167322,0.7184413,0.42874724,0.3399077,0.28969407,0.015450351,0.0,0.0,0.0,0.0,0.0,0.0,0.021636082,0.40490383,0.4883573,0.77271724,Yellow
0.015516469,0.031032939,0.1784394,0.41118643,0.2017141,0.18619764,0.069824114,0.29481292,0.5430764,0.5353182,0.1784394,0.09309882,0.069824114,0.0,0.062065877,0.0,0.8731083,0.48633665,0.026805956,0.007658845,0.0038294224,0.019147113,0.0,0.0,0.024514517,0.4412613,0.7170496,0.2696597,0.091929436,0.116443954,0.22675928,0.37997502,Black
0.93231636,0.17377047,0.01964362,0.0060441904,0.009066286,0.010073651,0.0060441904,0.016621523,0.30674267,0.06296032,0.030220952,0.0070515554,0.0070515554,0.0080589205,0.010577333,0.020650983,0.16993812,0.2724514,0.43206936,0.7175929,0.4251893,0.06054475,0.05848073,0.08600107,0.031111186,0.029444516,0.89555776,0.3338897,0.21722275,0.17722265,0.05777792,0.05222235,Brown
0.8453741,0.43097502,0.022101283,0.013260771,0.016023431,0.018233558,0.010498109,0.027626604,0.3099705,0.029836733,0.019891156,0.0022101284,0.0027626604,0.008287981,0.004972789,0.0016575963,0.07789323,0.10302008,0.12186521,0.15390195,0.15453011,0.23053883,0.2726263,0.8907468,0.03767642,0.020333307,0.051431306,0.23921537,0.49278367,0.81452835,0.12857826,0.124391995,Orange
0.88006073,0.21330525,0.015538794,0.007063088,0.009417451,0.013655303,0.008004833,0.015067921,0.41625133,0.07251437,0.019776646,0.004237853,0.006121343,0.008946578,0.0047087255,0.008004833,0.086248815,0.09841889,0.09206928,0.11217637,0.14604093,0.21006612,0.25715905,0.91116846,0.031208526,0.023543276,0.10840857,0.33179593,0.7632401,0.5239748,0.10129084,0.09636317,Orange
0.010517199,0.0008764332,0.0039439495,0.008326115,0.029360512,0.018405098,0.007887899,0.018405098,0.5008816,0.7892281,0.3510115,0.028045863,0.015775798,0.012708282,0.0048203827,0.0030675163,0.25707537,0.3769197,0.6638009,0.28501835,0.25583348,0.38064542,0.20801993,0.12791674,0.037682615,0.86111754,0.36147398,0.15631308,0.2656392,0.17166525,0.037217397,0.023260875,Black
0.033035006,0.7984307,0.312562,0.06403709,0.04015024,0.038625546,0.027952699,0.06759471,0.4955251,0.071660556,0.019821005,0.0025411544,0.0030493853,0.005082309,0.004574078,0.0055905394,0.26959178,0.43146208,0.46372092,0.6935652,0.16071819,0.06970215,0.06855005,0.09850469,0.024326043,0.016724154,0.028380383,0.18041815,0.66491187,0.6638983,0.18700646,0.21893439,Gold
0.0071459515,0.0010208503,0.009527936,0.8367569,0.2790324,0.12420344,0.13100912,0.23105244,0.36852694,0.0020417005,0.005104251,0.001701417,0.0020417005,0.0030625507,0.0003402834,0.0013611336,0.06058397,0.05278954,0.10805913,0.14171688,0.25190178,0.32098874,0.31673723,0.8336496,0.046247855,0.00090093224,0.0006006215,0.0279289,0.064867124,0.28559554,0.7429688,0.59942025,Yellow
0.23774764,0.015101938,0.026752004,0.005177807,0.0043148394,0.012944518,0.006040775,0.035813168,0.5561828,0.18726403,0.09061163,0.028477939,0.023731615,0.062133685,0.071626335,0.7602747,0.2739589,0.23971403,0.27770442,0.43287644,0.605706,0.38418454,0.22205652,0.19797811,0.021402253,0.0021839032,0.089540035,0.1581146,0.24416038,0.6455618,0.47478056,0.5145276,Red
0.01602674,0.005254669,0.007356537,0.0015764008,0.0023646012,0.0021018677,0.003941002,0.028900681,0.607177,0.79345506,0.023120545,0.0010509338,0.00026273346,0.0036782685,0.0023646012,0.002890068,0.12658755,0.06455127,0.07041957,0.25275597,0.5654524,0.47449377,0.49880528,0.3424571,0.015386386,0.0013379466,0.0551903,0.00033448666,0.12643595,0.5940483,0.5903689,0.52848893,Blue
0.020118041,0.0047469535,0.52645975,0.098555796,0.037975628,0.04340072,0.03774958,0.115283154,0.8332034,0.0051990445,0.01378877,0.004520908,0.010624134,0.007911589,0.003390681,0.0024864995,0.19304231,0.27148706,0.35777628,0.46077767,0.27899048,0.207367,0.32878584,0.56548434,0.052365053,0.0018618685,0.033513635,0.017455017,0.114970386,0.31256118,0.4701218,0.8148002,Gold
0.022846023,0.12330593,0.99176776,0.0034425515,0.0012518369,0.00031295922,0.0025036738,0.0012518369,0.014709083,0.00062591844,0.008762858,0.00813694,0.00406847,0.01627388,0.0025036738,0.0012518369,0.17899916,0.059867963,0.104013026,0.2249584,0.26607984,0.3084107,0.45294043,0.7293006,0.027238358,0.018726371,0.01915197,0.017875172,0.04596473,0.74437326,0.6562742,0.106399834,Yellow
0.93082964,0.36222917,0.044469133,0.009498262,0.0017269567,0.0012952175,0.00086347834,0.0021586958,0.0038856526,0.0043173917,0.008634783,0.007339566,0.0030221741,0.009066523,0.0017269567,0.0034539134,0.051357985,0.058783233,0.18191864,0.39044443,0.46840957,0.76480085,0.024132065,0.058783233,0.029627865,0.020369157,0.010647514,0.016202739,0.13239953,0.945777,0.28933463,0.050922893,Orange
0.14701349,0.42526338,0.07816815,0.0064542503,0.00071713893,0.009322806,0.0043028337,0.0021514168,0.0078885285,0.0014342779,0.023665585,0.87060666,0.14342779,0.076733865,0.06095681,0.050199725,0.30895224,0.46689975,0.49033153,0.515499,0.4183005,0.029506676,0.013885494,0.0659561,0.028720254,0.03430475,0.25848228,0.7722557,0.39091456,0.38134116,0.17072596,0.086160764,Violet
